XCoord,YCoord,OID,FIELD1,START_STAT,START_ST_1
-73.98068914,40.69839895,550769,550769,40.698399,-73.980689
-73.97632328,40.68382604,550774,550774,40.683826,-73.976323
-73.97632328,40.68382604,550834,550834,40.683826,-73.976323
-73.97632328,40.68382604,550862,550862,40.683826,-73.976323
-73.98912867,40.68926942,551019,551019,40.689269,-73.989129
-73.96476280,40.68851534,551287,551287,40.688515,-73.964763
-73.96476280,40.68851534,551376,551376,40.688515,-73.964763
-73.96563307,40.68650065,551381,551381,40.686501,-73.965633
-73.97100056,40.70531194,551396,551396,40.705312,-73.971001
-73.97372990,40.69178230,551579,551579,40.691782,-73.973730
-73.98362464,40.69474881,551628,551628,40.694749,-73.983625
-73.97100056,40.70531194,552047,552047,40.705312,-73.971001
-73.95381995,40.69331716,552125,552125,40.693317,-73.953820
-73.99052739,40.69475701,552131,552131,40.694757,-73.990527
-73.98068914,40.69839895,552133,552133,40.698399,-73.980689
-73.95381995,40.69331716,552136,552136,40.693317,-73.953820
-73.96986848,40.69794000,552198,552198,40.697940,-73.969868
-73.96986848,40.69794000,552246,552246,40.697940,-73.969868
-73.96023854,40.68900443,552358,552358,40.689004,-73.960239
-73.96023854,40.68900443,552512,552512,40.689004,-73.960239
-73.96087600,40.71045100,552515,552515,40.710451,-73.960876
-73.96087600,40.71045100,552574,552574,40.710451,-73.960876
-73.96087600,40.71045100,552579,552579,40.710451,-73.960876
-73.96024116,40.71534825,552612,552612,40.715348,-73.960241
-73.96024116,40.71534825,552645,552645,40.715348,-73.960241
-73.96476280,40.68851534,552924,552924,40.688515,-73.964763
-73.96476280,40.68851534,552939,552939,40.688515,-73.964763
-73.96087600,40.71045100,552997,552997,40.710451,-73.960876
-73.97703874,40.69327018,553158,553158,40.693270,-73.977039
-73.98362464,40.69474881,553251,553251,40.694749,-73.983625
-73.97632328,40.68382604,553274,553274,40.683826,-73.976323
-73.97632328,40.68382604,553342,553342,40.683826,-73.976323
-73.96024116,40.71534825,553385,553385,40.715348,-73.960241
-73.96024116,40.71534825,553453,553453,40.715348,-73.960241
-73.96024116,40.71534825,553455,553455,40.715348,-73.960241
-73.98912867,40.68926942,553482,553482,40.689269,-73.989129
-73.97632328,40.68382604,553613,553613,40.683826,-73.976323
-73.96563307,40.68650065,553784,553784,40.686501,-73.965633
-73.97632328,40.68382604,553860,553860,40.683826,-73.976323
-73.96024116,40.71534825,553883,553883,40.715348,-73.960241
-73.96986848,40.69794000,553902,553902,40.697940,-73.969868
-73.96024116,40.71534825,553914,553914,40.715348,-73.960241
-73.98362464,40.69474881,553998,553998,40.694749,-73.983625
-73.97632328,40.68382604,554005,554005,40.683826,-73.976323
-73.98912867,40.68926942,554096,554096,40.689269,-73.989129
-73.97493121,40.68981035,554107,554107,40.689810,-73.974931
-73.97493121,40.68981035,554108,554108,40.689810,-73.974931
-73.97632328,40.68382604,554155,554155,40.683826,-73.976323
-73.97632328,40.68382604,554223,554223,40.683826,-73.976323
-73.97632328,40.68382604,554232,554232,40.683826,-73.976323
-73.97493121,40.68981035,554254,554254,40.689810,-73.974931
-73.97493121,40.68981035,554455,554455,40.689810,-73.974931
-73.96087600,40.71045100,554540,554540,40.710451,-73.960876
-73.96834101,40.70827295,554849,554849,40.708273,-73.968341
-73.97632328,40.68382604,554875,554875,40.683826,-73.976323
-73.98362464,40.69474881,554927,554927,40.694749,-73.983625
-73.99548059,40.70037867,554986,554986,40.700379,-73.995481
-73.95643107,40.69064950,555025,555025,40.690649,-73.956431
-73.98912867,40.68926942,555158,555158,40.689269,-73.989129
-73.97992700,40.69977300,555166,555166,40.699773,-73.979927
-73.96024116,40.71534825,555222,555222,40.715348,-73.960241
-73.95643107,40.69064950,555312,555312,40.690649,-73.956431
-73.97632328,40.68382604,555431,555431,40.683826,-73.976323
-73.96087600,40.71045100,555670,555670,40.710451,-73.960876
-73.96834101,40.70827295,555714,555714,40.708273,-73.968341
-73.96834101,40.70827295,555720,555720,40.708273,-73.968341
-73.98912867,40.68926942,555818,555818,40.689269,-73.989129
-73.96087600,40.71045100,555825,555825,40.710451,-73.960876
-73.95643107,40.69064950,555917,555917,40.690649,-73.956431
-73.96087600,40.71045100,556036,556036,40.710451,-73.960876
-73.98362464,40.69474881,556159,556159,40.694749,-73.983625
-73.98362464,40.69474881,556170,556170,40.694749,-73.983625
-73.97632328,40.68382604,556172,556172,40.683826,-73.976323
-73.98912867,40.68926942,556255,556255,40.689269,-73.989129
-73.96476280,40.68851534,556278,556278,40.688515,-73.964763
-73.96476280,40.68851534,556298,556298,40.688515,-73.964763
-73.96087600,40.71045100,556458,556458,40.710451,-73.960876
-73.96024116,40.71534825,556466,556466,40.715348,-73.960241
-73.96087600,40.71045100,556477,556477,40.710451,-73.960876
-73.96087600,40.71045100,556478,556478,40.710451,-73.960876
-73.95643107,40.69064950,556615,556615,40.690649,-73.956431
-73.97632328,40.68382604,556708,556708,40.683826,-73.976323
-73.97632328,40.68382604,556717,556717,40.683826,-73.976323
-73.97703874,40.69327018,556771,556771,40.693270,-73.977039
-73.96087600,40.71045100,556789,556789,40.710451,-73.960876
-73.97372990,40.69178230,556844,556844,40.691782,-73.973730
-73.96087600,40.71045100,556935,556935,40.710451,-73.960876
-73.98912867,40.68926942,557053,557053,40.689269,-73.989129
-73.96024116,40.71534825,557058,557058,40.715348,-73.960241
-73.95381995,40.69331716,557091,557091,40.693317,-73.953820
-73.96834101,40.70827295,557112,557112,40.708273,-73.968341
-73.96087600,40.71045100,557332,557332,40.710451,-73.960876
-73.97493121,40.68981035,557343,557343,40.689810,-73.974931
-73.96023854,40.68900443,557407,557407,40.689004,-73.960239
-73.96024116,40.71534825,557417,557417,40.715348,-73.960241
-73.96024116,40.71534825,557420,557420,40.715348,-73.960241
-73.96023854,40.68900443,557449,557449,40.689004,-73.960239
-73.98912867,40.68926942,557598,557598,40.689269,-73.989129
-73.98912867,40.68926942,557633,557633,40.689269,-73.989129
-73.96563307,40.68650065,557863,557863,40.686501,-73.965633
-73.96024116,40.71534825,558149,558149,40.715348,-73.960241
-73.96024116,40.71534825,558210,558210,40.715348,-73.960241
-73.96087600,40.71045100,558724,558724,40.710451,-73.960876
-73.96024116,40.71534825,558803,558803,40.715348,-73.960241
-73.96834101,40.70827295,558806,558806,40.708273,-73.968341
-73.97632328,40.68382604,558811,558811,40.683826,-73.976323
-73.98912867,40.68926942,558822,558822,40.689269,-73.989129
-73.98912867,40.68926942,558829,558829,40.689269,-73.989129
-73.96087600,40.71045100,558856,558856,40.710451,-73.960876
-73.98362464,40.69474881,558879,558879,40.694749,-73.983625
-73.98362464,40.69474881,558888,558888,40.694749,-73.983625
-73.96024116,40.71534825,558913,558913,40.715348,-73.960241
-73.98912867,40.68926942,559208,559208,40.689269,-73.989129
-73.98912867,40.68926942,559209,559209,40.689269,-73.989129
-73.98362464,40.69474881,559211,559211,40.694749,-73.983625
-73.96834101,40.70827295,559227,559227,40.708273,-73.968341
-73.96024116,40.71534825,559233,559233,40.715348,-73.960241
-73.96023854,40.68900443,559236,559236,40.689004,-73.960239
-73.96024116,40.71534825,559238,559238,40.715348,-73.960241
-73.96087600,40.71045100,559271,559271,40.710451,-73.960876
-73.96024116,40.71534825,559448,559448,40.715348,-73.960241
-73.96024116,40.71534825,559450,559450,40.715348,-73.960241
-73.96024116,40.71534825,559455,559455,40.715348,-73.960241
-73.97493121,40.68981035,559530,559530,40.689810,-73.974931
-73.96023854,40.68900443,559702,559702,40.689004,-73.960239
-73.97372990,40.69178230,559778,559778,40.691782,-73.973730
-73.98912867,40.68926942,559800,559800,40.689269,-73.989129
-73.97632328,40.68382604,559825,559825,40.683826,-73.976323
-73.95381995,40.69331716,559854,559854,40.693317,-73.953820
-73.98912867,40.68926942,559895,559895,40.689269,-73.989129
-73.98068914,40.69839895,559898,559898,40.698399,-73.980689
-73.97632328,40.68382604,559919,559919,40.683826,-73.976323
-73.97632328,40.68382604,559924,559924,40.683826,-73.976323
-73.96024116,40.71534825,559961,559961,40.715348,-73.960241
-73.98362464,40.69474881,560012,560012,40.694749,-73.983625
-73.96476280,40.68851534,560343,560343,40.688515,-73.964763
-73.96024116,40.71534825,560398,560398,40.715348,-73.960241
-73.96834101,40.70827295,560523,560523,40.708273,-73.968341
-73.96024116,40.71534825,560543,560543,40.715348,-73.960241
-73.96408963,40.70853074,560596,560596,40.708531,-73.964090
-73.96408963,40.70853074,560606,560606,40.708531,-73.964090
-73.96476280,40.68851534,560610,560610,40.688515,-73.964763
-73.96834101,40.70827295,560639,560639,40.708273,-73.968341
-73.96087600,40.71045100,560791,560791,40.710451,-73.960876
-73.96087600,40.71045100,560792,560792,40.710451,-73.960876
-73.95381995,40.69331716,560832,560832,40.693317,-73.953820
-73.96834101,40.70827295,560933,560933,40.708273,-73.968341
-73.96024116,40.71534825,560985,560985,40.715348,-73.960241
-73.96087600,40.71045100,561088,561088,40.710451,-73.960876
-73.96087600,40.71045100,561121,561121,40.710451,-73.960876
-73.96087600,40.71045100,561122,561122,40.710451,-73.960876
-73.96087600,40.71045100,561124,561124,40.710451,-73.960876
-73.96087600,40.71045100,561126,561126,40.710451,-73.960876
-73.96023854,40.68900443,561141,561141,40.689004,-73.960239
-73.96563307,40.68650065,561255,561255,40.686501,-73.965633
-73.96087600,40.71045100,561267,561267,40.710451,-73.960876
-73.96087600,40.71045100,561270,561270,40.710451,-73.960876
-73.96087600,40.71045100,561271,561271,40.710451,-73.960876
-73.96023854,40.68900443,561289,561289,40.689004,-73.960239
-73.96023854,40.68900443,561292,561292,40.689004,-73.960239
-73.96024116,40.71534825,561309,561309,40.715348,-73.960241
-73.96563307,40.68650065,561316,561316,40.686501,-73.965633
-73.96024116,40.71534825,561342,561342,40.715348,-73.960241
-73.96024116,40.71534825,561349,561349,40.715348,-73.960241
-73.96024116,40.71534825,561410,561410,40.715348,-73.960241
-73.96087600,40.71045100,561415,561415,40.710451,-73.960876
-73.96087600,40.71045100,561416,561416,40.710451,-73.960876
-73.96087600,40.71045100,561462,561462,40.710451,-73.960876
-73.96087600,40.71045100,561469,561469,40.710451,-73.960876
-73.96024116,40.71534825,561476,561476,40.715348,-73.960241
-73.96834101,40.70827295,561593,561593,40.708273,-73.968341
-73.96834101,40.70827295,561597,561597,40.708273,-73.968341
-73.96087600,40.71045100,561617,561617,40.710451,-73.960876
-73.96024116,40.71534825,561702,561702,40.715348,-73.960241
-73.96834101,40.70827295,561808,561808,40.708273,-73.968341
-73.96834101,40.70827295,561813,561813,40.708273,-73.968341
-73.96087600,40.71045100,561966,561966,40.710451,-73.960876
-73.95381995,40.69331716,562014,562014,40.693317,-73.953820
-73.98912867,40.68926942,562140,562140,40.689269,-73.989129
-73.98362464,40.69474881,562219,562219,40.694749,-73.983625
-73.98362464,40.69474881,562298,562298,40.694749,-73.983625
-73.97493121,40.68981035,562345,562345,40.689810,-73.974931
-73.99052739,40.69475701,562529,562529,40.694757,-73.990527
-73.98362464,40.69474881,562569,562569,40.694749,-73.983625
-73.96087600,40.71045100,562652,562652,40.710451,-73.960876
-73.96024116,40.71534825,562698,562698,40.715348,-73.960241
-73.97493121,40.68981035,562751,562751,40.689810,-73.974931
-73.96023854,40.68900443,562771,562771,40.689004,-73.960239
-73.98362464,40.69474881,562827,562827,40.694749,-73.983625
-73.96563307,40.68650065,562953,562953,40.686501,-73.965633
-73.97493121,40.68981035,562958,562958,40.689810,-73.974931
-73.96563307,40.68650065,563024,563024,40.686501,-73.965633
-73.96563307,40.68650065,563025,563025,40.686501,-73.965633
-73.96408963,40.70853074,563088,563088,40.708531,-73.964090
-73.98912867,40.68926942,563126,563126,40.689269,-73.989129
-73.96087600,40.71045100,563128,563128,40.710451,-73.960876
-73.97493121,40.68981035,563165,563165,40.689810,-73.974931
-73.98362464,40.69474881,563270,563270,40.694749,-73.983625
-73.96087600,40.71045100,563273,563273,40.710451,-73.960876
-73.96087600,40.71045100,563274,563274,40.710451,-73.960876
-73.95643107,40.69064950,563308,563308,40.690649,-73.956431
-73.96023854,40.68900443,563366,563366,40.689004,-73.960239
-73.96023854,40.68900443,563374,563374,40.689004,-73.960239
-73.96563307,40.68650065,563448,563448,40.686501,-73.965633
-73.96087600,40.71045100,563467,563467,40.710451,-73.960876
-73.98068914,40.69839895,563492,563492,40.698399,-73.980689
-73.98362464,40.69474881,563503,563503,40.694749,-73.983625
-73.97703874,40.69327018,563512,563512,40.693270,-73.977039
-73.96563307,40.68650065,563533,563533,40.686501,-73.965633
-73.97632328,40.68382604,563568,563568,40.683826,-73.976323
-73.97493121,40.68981035,563571,563571,40.689810,-73.974931
-73.96023854,40.68900443,563630,563630,40.689004,-73.960239
-73.97372990,40.69178230,563645,563645,40.691782,-73.973730
-73.97372990,40.69178230,563651,563651,40.691782,-73.973730
-73.97493121,40.68981035,563763,563763,40.689810,-73.974931
-73.97632328,40.68382604,563774,563774,40.683826,-73.976323
-73.97632328,40.68382604,563786,563786,40.683826,-73.976323
-73.97493121,40.68981035,563826,563826,40.689810,-73.974931
-73.96024116,40.71534825,563835,563835,40.715348,-73.960241
-73.97632328,40.68382604,563863,563863,40.683826,-73.976323
-73.98362464,40.69474881,563896,563896,40.694749,-73.983625
-73.96023854,40.68900443,563923,563923,40.689004,-73.960239
-73.99548059,40.70037867,563936,563936,40.700379,-73.995481
-73.96476280,40.68851534,563943,563943,40.688515,-73.964763
-73.98912867,40.68926942,563982,563982,40.689269,-73.989129
-73.96023854,40.68900443,564021,564021,40.689004,-73.960239
-73.96834101,40.70827295,564027,564027,40.708273,-73.968341
-73.96834101,40.70827295,564042,564042,40.708273,-73.968341
-73.98362464,40.69474881,564119,564119,40.694749,-73.983625
-73.96087600,40.71045100,564214,564214,40.710451,-73.960876
-73.97493121,40.68981035,564258,564258,40.689810,-73.974931
-73.98362464,40.69474881,564341,564341,40.694749,-73.983625
-73.95381995,40.69331716,564439,564439,40.693317,-73.953820
-73.95381995,40.69331716,564443,564443,40.693317,-73.953820
-73.98362464,40.69474881,564478,564478,40.694749,-73.983625
-73.98362464,40.69474881,564485,564485,40.694749,-73.983625
-73.98912867,40.68926942,564532,564532,40.689269,-73.989129
-73.98912867,40.68926942,564626,564626,40.689269,-73.989129
-73.98362464,40.69474881,564733,564733,40.694749,-73.983625
-73.96024116,40.71534825,564746,564746,40.715348,-73.960241
-73.98362464,40.69474881,564749,564749,40.694749,-73.983625
-73.99052739,40.69475701,564884,564884,40.694757,-73.990527
-73.97493121,40.68981035,564990,564990,40.689810,-73.974931
-73.97703874,40.69327018,565039,565039,40.693270,-73.977039
-73.96087600,40.71045100,565053,565053,40.710451,-73.960876
-73.96024116,40.71534825,565073,565073,40.715348,-73.960241
-73.96024116,40.71534825,565077,565077,40.715348,-73.960241
-73.96834101,40.70827295,565107,565107,40.708273,-73.968341
-73.95643107,40.69064950,565201,565201,40.690649,-73.956431
-73.96834101,40.70827295,565309,565309,40.708273,-73.968341
-73.98362464,40.69474881,565471,565471,40.694749,-73.983625
-73.97372990,40.69178230,565522,565522,40.691782,-73.973730
-73.95381995,40.69331716,565535,565535,40.693317,-73.953820
-73.95381995,40.69331716,565553,565553,40.693317,-73.953820
-73.95381995,40.69331716,565557,565557,40.693317,-73.953820
-73.96834101,40.70827295,565648,565648,40.708273,-73.968341
-73.96834101,40.70827295,565683,565683,40.708273,-73.968341
-73.96023854,40.68900443,565735,565735,40.689004,-73.960239
-73.96087600,40.71045100,565757,565757,40.710451,-73.960876
-73.96408963,40.70853074,565821,565821,40.708531,-73.964090
-73.98362464,40.69474881,565865,565865,40.694749,-73.983625
-73.99052739,40.69475701,565936,565936,40.694757,-73.990527
-73.99052739,40.69475701,565937,565937,40.694757,-73.990527
-73.96834101,40.70827295,565994,565994,40.708273,-73.968341
-73.98362464,40.69474881,566022,566022,40.694749,-73.983625
-73.98912867,40.68926942,566042,566042,40.689269,-73.989129
-73.98362464,40.69474881,566078,566078,40.694749,-73.983625
-73.97493121,40.68981035,566129,566129,40.689810,-73.974931
-73.96834101,40.70827295,566175,566175,40.708273,-73.968341
-73.97372990,40.69178230,566249,566249,40.691782,-73.973730
-73.96087600,40.71045100,566286,566286,40.710451,-73.960876
-73.99548059,40.70037867,566312,566312,40.700379,-73.995481
-73.95381995,40.69331716,566315,566315,40.693317,-73.953820
